Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm)
12.735,78.139,-91.439,19.715,-79.703
12.740,75.784,-91.420,19.715,-79.703
12.745,73.457,-91.428,19.715,-79.703
12.750,71.130,-91.402,19.715,-79.703
12.755,68.767,-91.417,19.715,-79.703
12.760,66.405,-91.398,19.715,-79.703
12.765,64.008,-91.386,19.715,-79.703
12.770,61.673,-91.366,19.715,-79.703
12.775,59.492,-91.339,19.715,-79.703
12.780,57.213,-91.327,19.715,-79.703
12.785,55.025,-91.265,19.715,-79.703
12.790,52.830,-91.224,19.715,-79.703
12.795,50.593,-91.190,19.715,-79.703
12.800,48.405,-91.142,19.715,-79.703
12.805,46.195,-91.074,19.715,-79.703
12.810,44.112,-90.997,19.715,-79.703
12.815,42.001,-90.942,19.715,-79.703
12.820,40.008,-90.880,19.715,-79.703
12.825,38.078,-90.810,19.715,-79.703
12.830,36.106,-90.719,19.715,-79.703
12.835,34.218,-90.656,19.715,-79.703
12.840,32.407,-90.586,19.715,-79.703
12.845,30.750,-90.502,19.715,-79.703
12.850,29.022,-90.382,19.715,-79.703
12.855,27.393,-90.311,19.715,-79.703
12.860,25.820,-90.184,-112.308,17.053
12.865,24.281,-90.078,-112.308,17.053
12.870,22.869,-89.944,-112.308,17.053
12.875,21.554,-89.823,-112.308,17.053
12.880,20.169,-89.695,-112.308,17.053
12.885,18.827,-89.547,-112.308,17.053
12.890,17.582,-89.425,-112.308,17.053
12.895,16.442,-89.276,-112.308,17.053
12.900,15.218,-89.141,-112.308,17.053
12.905,14.226,-88.984,-112.308,17.053
12.910,13.212,-88.827,-112.308,17.053
12.915,12.170,-88.691,-112.308,17.053
12.920,11.317,-88.541,-112.308,17.053
12.925,10.492,-88.404,-112.308,17.053
12.930,9.716,-88.309,-112.308,17.053
12.935,9.051,-88.144,-112.308,17.053
12.940,8.415,-88.042,-112.308,17.053
12.945,7.779,-87.939,-112.308,17.053
12.950,7.185,-87.795,-112.308,17.053
12.955,6.695,-87.685,-112.308,17.053
12.960,6.430,-87.588,-112.308,17.053
12.965,6.081,-87.471,-112.308,17.053
12.970,5.850,-87.381,-112.308,17.053
12.975,5.641,-87.270,-112.308,17.053
12.980,5.480,-87.187,-112.308,17.053
12.985,5.369,-87.062,-112.308,17.053
12.990,5.299,-86.978,-112.308,17.053
12.995,5.216,-86.839,-112.308,17.053
13.000,5.118,-86.756,-112.308,17.053
13.005,5.021,-86.630,-112.308,17.053
13.010,4.951,-86.547,-112.308,17.053
13.015,4.840,-86.408,-112.308,17.053
13.020,4.770,-86.324,-112.308,17.053
13.025,4.687,-86.227,-112.308,17.053
13.030,4.603,-86.115,-112.308,17.053
13.035,4.548,-86.046,-112.308,17.053
13.040,4.464,-85.948,-112.308,17.053
13.045,4.422,-85.865,-112.308,17.053
13.050,4.339,-85.795,-112.308,17.053
13.055,4.269,-85.712,-112.308,17.053
13.060,4.228,-85.642,-112.308,17.053
13.065,4.172,-85.573,-112.308,17.053
13.070,4.116,-85.489,-112.308,17.053
13.075,4.047,-85.420,-112.308,17.053
13.080,3.991,-85.364,-112.308,17.053
13.085,3.949,-85.294,-112.308,17.053
13.090,3.907,-85.239,-112.308,17.053
13.095,3.852,-85.183,-112.308,17.053
13.100,3.796,-85.114,-112.308,17.053
13.105,3.740,-85.044,-112.308,17.053
13.110,3.699,-84.988,-112.308,17.053
13.115,3.643,-84.933,-112.308,17.053
13.120,3.601,-84.863,-112.308,17.053
13.125,3.532,-84.780,-112.308,17.053
13.130,3.448,-84.682,-112.308,17.053
13.135,3.379,-84.585,-112.308,17.053
13.140,3.281,-84.459,-112.308,17.053
13.145,3.184,-84.334,-112.308,17.053
13.150,3.059,-84.167,-112.308,17.053
13.155,2.933,-84.014,-112.308,17.053
13.160,2.780,-83.833,-112.308,17.053
13.165,2.641,-83.652,-112.308,17.053
13.170,2.474,-83.430,-112.308,17.053
13.175,2.265,-83.179,-112.308,17.053
13.180,2.057,-82.887,-112.308,17.053
13.185,1.806,-82.581,-112.308,17.053
13.190,1.542,-82.233,-112.308,17.053
13.195,1.250,-81.857,-112.308,17.053
13.200,0.916,-81.412,-112.308,17.053
13.205,0.582,-80.967,-112.308,17.053
13.210,0.234,-80.521,-112.308,17.053
13.215,-0.128,-80.048,-112.308,17.053
13.220,-0.504,-79.533,-112.308,17.053
13.225,-0.866,-79.060,-112.308,17.053
13.230,-1.241,-78.545,-112.308,17.053
13.235,-1.617,-78.002,-112.308,17.053
13.240,-2.021,-77.488,-112.308,17.053
13.245,-2.438,-76.903,-112.308,17.053
13.250,-2.884,-76.305,-112.308,17.053
13.255,-3.301,-75.706,-112.308,17.053
13.260,-3.719,-75.136,-112.308,17.053
13.265,-4.108,-74.579,-112.308,17.053
13.270,-4.526,-73.995,-112.308,17.053
13.275,-4.929,-73.410,-112.308,17.053
13.280,-5.361,-72.784,-112.308,17.053
13.285,-5.764,-72.199,-112.308,17.053
13.290,-6.223,-71.531,-112.308,17.053
13.295,-6.879,-70.913,-112.308,17.053
13.300,-7.863,-70.205,-112.308,17.053
13.305,-9.050,-69.505,-112.308,17.053
13.310,-10.546,-68.751,-112.308,17.053
13.315,-12.062,-67.982,-112.308,17.053
13.320,-13.655,-67.249,-112.308,17.053
13.325,-15.200,-66.502,-112.308,17.053
13.330,-16.800,-65.755,-112.308,17.053
13.335,-18.492,-64.959,-112.308,17.053
13.340,-20.064,-64.107,-112.308,17.053
13.345,-21.525,-63.311,-112.308,17.053
13.350,-23.167,-62.494,-112.308,17.053
13.355,-24.684,-61.677,-112.308,17.053
13.360,-26.278,-60.839,-112.308,17.053
13.365,-27.942,-59.953,-112.308,17.053
13.370,-29.444,-59.073,-112.308,17.053
13.375,-31.052,-58.152,-112.308,17.053
13.380,-32.618,-57.251,-112.308,17.053
13.385,-34.303,-56.358,-112.308,17.053
13.390,-35.988,-55.500,-112.308,17.053
13.395,-37.729,-54.538,-112.308,17.053
13.400,-39.555,-53.597,-112.308,17.053
13.405,-41.226,-52.648,-112.308,17.053
13.410,-43.016,-51.672,-112.308,17.053
13.415,-44.793,-50.682,-112.308,17.053
13.420,-46.653,-49.594,-112.308,17.053
13.425,-48.310,-48.520,-112.308,17.053
13.430,-50.017,-47.446,-112.308,17.053
13.435,-51.654,-46.421,-112.308,17.053
13.440,-53.052,-45.422,-112.308,17.053
13.445,-54.570,-44.369,-112.308,17.053
13.450,-56.115,-43.315,-112.308,17.053
13.455,-57.760,-42.276,-112.308,17.053
13.460,-59.495,-41.195,-112.308,17.053
13.465,-61.237,-40.101,-112.308,17.053
13.470,-62.930,-39.027,-112.308,17.053
13.475,-64.813,-37.884,-112.308,17.053
13.480,-67.333,-36.451,-112.308,17.053
13.485,-70.294,-34.838,-112.308,17.053
13.490,-73.311,-33.142,-112.308,17.053
13.495,-76.469,-31.272,-112.308,17.053
13.500,-79.585,-29.347,-112.308,17.053
13.505,-82.393,-27.560,-112.308,17.053
13.510,-85.250,-25.703,-112.308,17.053
13.515,-87.967,-23.887,-112.308,17.053
13.520,-90.433,-22.161,-112.308,17.053
13.525,-92.898,-20.442,-112.308,17.053
13.530,-95.154,-18.813,-112.308,17.053
13.535,-97.326,-17.177,-112.308,17.053
13.540,-99.336,-15.644,-112.308,17.053
13.545,-101.228,-14.161,-112.308,17.053
13.550,-103.043,-12.823,-112.308,17.053
13.555,-104.760,-11.588,-112.308,17.053
13.560,-106.372,-10.493,-112.308,17.053
13.565,-107.851,-9.433,-112.308,17.053
13.570,-109.246,-8.532,-112.308,17.053
13.575,-110.522,-7.735,-112.308,17.053
13.580,-111.749,-7.057,-112.308,17.053
13.585,-112.779,-6.468,-112.308,17.053
13.590,-113.740,-5.969,-112.308,17.053
13.595,-114.694,-5.471,-112.308,17.053
13.600,-115.514,-5.056,-112.308,17.053
13.605,-116.321,-4.682,-112.308,17.053
13.610,-117.085,-4.336,-112.308,17.053
13.615,-117.646,-4.080,-112.308,17.053
13.620,-118.271,-3.852,-112.308,17.053
13.625,-118.839,-3.659,-112.308,17.053
13.630,-119.190,-3.528,41.745,-110.775
13.635,-119.631,-3.376,41.745,-110.775
13.640,-119.940,-3.286,41.745,-110.775
13.645,-120.122,-3.203,41.745,-110.775
13.650,-120.242,-3.162,41.745,-110.775
13.655,-120.368,-3.134,41.745,-110.775
13.660,-120.368,-3.134,41.745,-110.775
13.665,-120.368,-3.176,41.745,-110.775
13.670,-120.368,-3.176,41.745,-110.775
13.675,-120.431,-3.197,41.745,-110.775
13.680,-120.536,-3.197,41.745,-110.775
13.685,-120.796,-3.094,41.745,-110.775
13.690,-121.224,-2.942,41.745,-110.775
13.695,-121.715,-2.783,41.745,-110.775
13.700,-122.220,-2.610,41.745,-110.775
13.705,-122.648,-2.458,41.745,-110.775
13.710,-123.013,-2.327,41.745,-110.775
13.715,-123.363,-2.196,41.745,-110.775
13.720,-123.630,-2.127,41.745,-110.775
13.725,-123.791,-2.044,41.745,-110.775
13.730,-123.932,-2.002,41.745,-110.775
13.735,-124.058,-1.975,41.745,-110.775
13.740,-124.058,-1.975,41.745,-110.775
13.745,-124.058,-1.975,41.745,-110.775
13.750,-124.058,-1.975,41.745,-110.775
13.755,-124.058,-1.975,41.745,-110.775
13.760,-124.058,-2.017,41.745,-110.775
13.765,-124.058,-2.017,41.745,-110.775
13.770,-124.058,-2.017,41.745,-110.775
13.775,-124.058,-2.017,41.745,-110.775
13.780,-124.058,-2.017,41.745,-110.775
13.785,-124.058,-2.017,41.745,-110.775
13.790,-124.058,-2.017,41.745,-110.775
13.795,-124.058,-2.017,41.745,-110.775
13.800,-124.058,-2.017,41.745,-110.775
13.805,-124.058,-2.017,41.745,-110.775
13.810,-124.058,-2.017,41.745,-110.775
13.815,-124.058,-2.017,41.745,-110.775
13.820,-124.058,-2.017,41.745,-110.775
13.825,-124.058,-2.017,41.745,-110.775
13.830,-124.058,-2.017,41.745,-110.775
13.835,-124.058,-1.975,41.745,-110.775
13.840,-124.058,-1.975,41.745,-110.775
13.845,-124.058,-1.975,41.745,-110.775
13.850,-124.058,-1.975,41.745,-110.775
13.855,-124.058,-1.975,41.745,-110.775
13.860,-124.072,-1.933,41.745,-110.775
13.865,-124.072,-1.891,41.745,-110.775
13.870,-124.072,-1.850,41.745,-110.775
13.875,-124.086,-1.808,41.745,-110.775
13.880,-124.086,-1.738,41.745,-110.775
13.885,-124.100,-1.571,41.745,-110.775
13.890,-124.114,-1.446,41.745,-110.775
13.895,-124.128,-1.293,41.745,-110.775
13.900,-124.141,-1.140,41.745,-110.775
13.905,-124.092,-1.035,41.745,-110.775
13.910,-124.106,-0.868,41.745,-110.775
13.915,-123.980,-0.757,41.745,-110.775
13.920,-123.825,-0.673,41.745,-110.775
13.925,-123.411,-0.630,41.745,-110.775
13.930,-122.766,-0.656,41.745,-110.775
13.935,-121.924,-0.751,41.745,-110.775
13.940,-120.836,-0.964,41.745,-110.775
13.945,-119.580,-1.162,41.745,-110.775
13.950,-118.367,-1.340,41.745,-110.775
13.955,-117.174,-1.504,41.745,-110.775
13.960,-115.904,-1.660,41.745,-110.775
13.965,-114.711,-1.775,41.745,-110.775
13.970,-113.574,-1.911,41.745,-110.775
13.975,-112.326,-2.012,41.745,-110.775
13.980,-110.951,-2.189,41.745,-110.775
13.985,-109.562,-2.324,41.745,-110.775
13.990,-108.081,-2.451,41.745,-110.775
13.995,-106.573,-2.628,41.745,-110.775
14.000,-105.015,-2.804,41.745,-110.775
14.005,-103.325,-2.994,41.745,-110.775
14.010,-101.634,-3.176,41.745,-110.775
14.015,-99.965,-3.387,41.745,-110.775
14.020,-98.197,-3.660,41.745,-110.775
14.025,-96.457,-3.911,41.745,-110.775
14.030,-94.620,-4.205,41.745,-110.775
14.035,-92.845,-4.540,41.745,-110.775
14.040,-91.015,-4.903,41.745,-110.775
14.045,-89.128,-5.265,41.745,-110.775
14.050,-87.130,-5.676,41.745,-110.775
14.055,-85.173,-6.080,41.745,-110.775
14.060,-83.259,-6.490,41.745,-110.775
14.065,-81.373,-6.943,41.745,-110.775
14.070,-79.409,-7.333,41.745,-110.775
14.075,-77.376,-7.827,41.745,-110.775
14.080,-75.322,-8.306,41.745,-110.775
14.085,-73.296,-8.745,41.745,-110.775
14.090,-71.410,-9.197,41.745,-110.775
14.095,-69.539,-9.719,41.745,-110.775
14.100,-67.618,-10.311,41.745,-110.775
14.105,-65.649,-10.964,41.745,-110.775
14.110,-63.687,-11.646,41.745,-110.775
14.115,-61.633,-12.341,41.745,-110.775
14.120,-59.574,-13.051,41.745,-110.775
14.125,-57.542,-13.864,41.745,-110.775
14.130,-55.412,-14.733,41.745,-110.775
14.135,-53.030,-15.615,41.745,-110.775
14.140,-50.390,-16.809,41.745,-110.775
14.145,-47.260,-18.392,41.745,-110.775
14.150,-43.977,-20.189,41.745,-110.775
14.155,-40.513,-22.195,41.745,-110.775
14.160,-36.867,-24.284,41.745,-110.775
14.165,-33.207,-26.380,41.745,-110.775
14.170,-29.724,-28.463,41.745,-110.775
14.175,-26.114,-30.518,41.745,-110.775
14.180,-22.771,-32.490,41.745,-110.775
14.185,-19.281,-34.371,41.745,-110.775
14.190,-16.030,-36.184,41.745,-110.775
14.195,-12.709,-37.905,41.745,-110.775
14.200,-9.528,-39.600,41.745,-110.775
14.205,-6.480,-41.177,41.745,-110.775
14.210,-3.467,-42.754,41.745,-110.775
14.215,-0.552,-44.282,41.745,-110.775
14.220,2.306,-45.804,41.745,-110.775
14.225,5.157,-47.341,41.745,-110.775
14.230,7.965,-48.842,41.745,-110.775
14.235,10.634,-50.282,41.745,-110.775
14.240,13.274,-51.701,41.745,-110.775
14.245,15.830,-53.106,41.745,-110.775
14.250,18.219,-54.456,41.745,-110.775
14.255,20.579,-55.709,41.745,-110.775
14.260,22.883,-56.977,41.745,-110.775
14.265,25.012,-58.154,41.745,-110.775
14.270,27.121,-59.339,41.745,-110.775
14.275,29.026,-60.475,41.745,-110.775
14.280,30.966,-61.563,41.745,-110.775
14.285,32.704,-62.617,41.745,-110.775
14.290,34.358,-63.629,41.745,-110.775
14.295,35.871,-64.656,41.745,-110.775
14.300,37.203,-65.593,41.745,-110.775
14.305,38.458,-66.551,41.745,-110.775
14.310,39.447,-67.476,41.745,-110.775
14.315,40.199,-68.366,41.745,-110.775
14.320,40.755,-69.181,41.745,-110.775
14.325,41.108,-69.975,41.745,-110.775
14.330,41.405,-70.756,41.745,-110.775
14.335,41.583,-71.531,41.745,-110.775
14.340,41.594,-72.271,41.745,-110.775
14.345,41.493,-72.956,41.745,-110.775
14.350,41.371,-73.668,41.745,-110.775
14.355,41.249,-74.304,41.745,-110.775
14.360,40.952,-74.990,41.745,-110.775
14.365,40.697,-75.584,41.745,-110.775
14.370,40.450,-76.228,41.745,-110.775
14.375,40.111,-76.788,41.745,-110.775
14.380,39.759,-77.362,41.745,-110.775
14.385,39.274,-77.873,41.745,-110.775
14.390,38.768,-78.399,41.745,-110.775
14.395,38.360,-78.903,41.745,-110.775
14.400,37.686,-79.409,41.745,-110.775
14.405,37.208,-79.962,41.745,-110.775
14.410,36.561,-80.572,41.745,-110.775
14.415,36.167,-81.223,41.745,-110.775
14.420,35.702,-81.965,41.745,-110.775
14.425,35.390,-82.692,41.745,-110.775
14.430,35.079,-83.483,41.745,-110.775
14.435,34.865,-84.328,41.745,-110.775
14.440,34.609,-85.195,41.745,-110.775
14.445,34.367,-86.055,41.745,-110.775
14.450,34.181,-86.907,97.076,-19.732
14.455,33.750,-87.754,97.076,-19.732
14.460,33.328,-88.272,97.076,-19.732
14.465,32.654,-88.707,97.076,-19.732
14.470,32.064,-89.177,97.076,-19.732
14.475,31.320,-89.794,97.076,-19.732
14.480,30.875,-90.543,97.076,-19.732
14.485,30.270,-91.383,97.076,-19.732
14.490,29.992,-92.299,97.076,-19.732
14.495,29.728,-93.270,97.076,-19.732
14.500,29.499,-94.269,97.076,-19.732
14.505,29.319,-95.269,97.076,-19.732
14.510,29.420,-96.183,97.076,-19.732
14.515,29.359,-97.126,97.076,-19.732
14.520,29.452,-98.026,97.076,-19.732
14.525,29.434,-98.822,97.076,-19.732
14.530,29.026,-99.249,97.076,-19.732
14.535,28.717,-99.509,97.076,-19.732
14.540,28.289,-99.755,97.076,-19.732
14.545,27.826,-100.049,97.076,-19.732
14.550,27.292,-100.359,97.076,-19.732
14.555,26.759,-100.647,97.076,-19.732
14.560,26.121,-101.005,97.076,-19.732
14.565,25.679,-101.300,97.076,-19.732
14.570,25.341,-101.650,97.076,-19.732
14.575,24.941,-101.924,97.076,-19.732
14.580,24.555,-102.106,97.076,-19.732
14.585,24.365,-102.233,97.076,-19.732
14.590,24.155,-102.380,97.076,-19.732
14.595,24.077,-102.471,97.076,-19.732
14.600,23.993,-102.534,97.076,-19.732
14.605,24.000,-102.611,97.076,-19.732
14.610,24.006,-102.737,97.076,-19.732
14.615,24.103,-102.820,97.076,-19.732
14.620,24.201,-102.931,97.076,-19.732
14.625,24.298,-103.015,97.076,-19.732
14.630,24.382,-103.098,97.076,-19.732
14.635,24.465,-103.182,97.076,-19.732
14.640,24.549,-103.265,97.076,-19.732
14.645,24.632,-103.349,97.076,-19.732
14.650,24.688,-103.404,97.076,-19.732
14.655,24.785,-103.502,97.076,-19.732
14.660,24.827,-103.544,97.076,-19.732
14.665,24.883,-103.599,97.076,-19.732
14.670,24.952,-103.669,97.076,-19.732
14.675,24.994,-103.711,97.076,-19.732
14.680,25.064,-103.766,97.076,-19.732
14.685,25.091,-103.794,97.076,-19.732
14.690,25.119,-103.822,97.076,-19.732
14.695,25.175,-103.892,97.076,-19.732
14.700,25.203,-103.905,97.076,-19.732
14.705,25.231,-103.933,97.076,-19.732
14.710,25.258,-103.961,97.076,-19.732
14.715,25.258,-103.961,97.076,-19.732
14.720,25.286,-103.989,97.076,-19.732
14.725,25.314,-104.017,97.076,-19.732
14.730,25.314,-104.017,97.076,-19.732
14.735,25.342,-104.059,97.076,-19.732
14.740,25.342,-104.059,97.076,-19.732
14.745,25.342,-104.059,97.076,-19.732
14.750,25.342,-104.059,97.076,-19.732
14.755,25.342,-104.059,97.076,-19.732
14.760,25.342,-104.059,97.076,-19.732
14.765,25.433,-104.044,97.076,-19.732
14.770,25.433,-104.044,97.076,-19.732
14.775,25.433,-104.044,97.076,-19.732
14.780,25.524,-104.037,97.076,-19.732
14.785,25.573,-104.044,97.076,-19.732
14.790,25.664,-104.030,97.076,-19.732
14.795,25.825,-104.022,97.076,-19.732
14.800,26.000,-104.029,97.076,-19.732
14.805,26.147,-103.986,97.076,-19.732
14.810,26.301,-104.000,97.076,-19.732
14.815,26.552,-103.992,97.076,-19.732
14.820,26.853,-103.963,97.076,-19.732
14.825,27.175,-103.941,97.076,-19.732
14.830,27.581,-103.918,97.076,-19.732
14.835,27.868,-103.903,97.076,-19.732
14.840,28.267,-103.846,97.076,-19.732
14.845,28.582,-103.761,97.076,-19.732
14.850,28.981,-103.655,97.076,-19.732
14.855,29.367,-103.452,97.076,-19.732
14.860,29.704,-103.220,97.076,-19.732
14.865,30.034,-102.960,97.076,-19.732
14.870,30.406,-102.680,97.076,-19.732
14.875,30.961,-102.371,97.076,-19.732
14.880,31.305,-102.041,97.076,-19.732
14.885,31.853,-101.683,97.076,-19.732
14.890,32.603,-101.276,97.076,-19.732
14.895,33.109,-100.764,97.076,-19.732
14.900,33.917,-100.182,97.076,-19.732
14.905,34.697,-99.502,97.076,-19.732
14.910,35.589,-98.738,97.076,-19.732
14.915,36.509,-97.980,97.076,-19.732
14.920,37.471,-97.209,97.076,-19.732
14.925,38.392,-96.395,97.076,-19.732
14.930,39.242,-95.534,97.076,-19.732
14.935,40.226,-94.678,97.076,-19.732
14.940,41.098,-93.816,97.076,-19.732
14.945,41.906,-92.940,97.076,-19.732
14.950,42.771,-92.015,97.076,-19.732
14.955,43.678,-91.069,97.076,-19.732
14.960,44.480,-90.137,97.076,-19.732
14.965,45.387,-89.170,97.076,-19.732
14.970,46.371,-88.272,97.076,-19.732
14.975,47.509,-87.248,97.076,-19.732
14.980,48.604,-86.259,97.076,-19.732
14.985,49.854,-85.214,97.076,-19.732
14.990,51.069,-84.071,97.076,-19.732
14.995,52.215,-82.872,97.076,-19.732
15.000,53.319,-81.597,97.076,-19.732
15.005,54.535,-80.335,97.076,-19.732
15.010,55.659,-79.087,97.076,-19.732
15.015,56.770,-77.853,97.076,-19.732
15.020,57.944,-76.542,97.076,-19.732
15.025,58.992,-75.246,97.076,-19.732
15.030,59.998,-73.964,97.076,-19.732
15.035,61.032,-72.576,97.076,-19.732
15.040,61.982,-71.238,97.076,-19.732
15.045,63.044,-69.920,97.076,-19.732
15.050,64.070,-68.554,97.076,-19.732
15.055,65.139,-67.243,97.076,-19.732
15.060,66.138,-65.932,97.076,-19.732
15.065,67.185,-64.622,97.076,-19.732
15.070,68.177,-63.220,97.076,-19.732
15.075,69.127,-61.860,97.076,-19.732
15.080,70.195,-60.508,97.076,-19.732
15.085,71.222,-59.176,97.076,-19.732
15.090,72.179,-57.823,97.076,-19.732
15.095,73.149,-56.485,97.076,-19.732
15.100,74.182,-55.111,97.076,-19.732
15.105,75.167,-53.799,97.076,-19.732
15.110,76.221,-52.405,97.076,-19.732
15.115,77.233,-51.128,97.076,-19.732
15.120,78.280,-49.887,97.076,-19.732
15.125,79.333,-48.666,97.076,-19.732
15.130,80.415,-47.438,97.076,-19.732
15.135,81.377,-46.239,97.076,-19.732
15.140,82.423,-45.074,97.076,-19.732
15.145,83.442,-43.896,97.076,-19.732
15.150,84.411,-42.689,97.076,-19.732
15.155,85.436,-41.559,97.076,-19.732
15.160,86.468,-40.443,97.076,-19.732
15.165,87.506,-39.376,97.076,-19.732
15.170,88.524,-38.330,97.076,-19.732
15.175,89.520,-37.298,97.076,-19.732
15.180,90.475,-36.294,97.076,-19.732
15.185,91.359,-35.304,97.076,-19.732
15.190,92.341,-34.328,97.076,-19.732
15.195,93.302,-33.352,97.076,-19.732
15.200,94.145,-32.383,-27.150,93.220
15.205,95.064,-31.422,-27.150,93.220
15.210,95.885,-30.481,-27.150,93.220
15.215,96.734,-29.561,-27.150,93.220
15.220,97.611,-28.662,-27.150,93.220
15.225,98.278,-27.799,-27.150,93.220
15.230,98.833,-26.985,-27.150,93.220
15.235,99.010,-26.285,-27.150,93.220
15.240,98.901,-25.636,-27.150,93.220
15.245,98.484,-25.135,-27.150,93.220
15.250,98.024,-24.634,-27.150,93.220
15.255,97.593,-24.174,-27.150,93.220
15.260,97.259,-23.694,-27.150,93.220
15.265,96.926,-23.234,-27.150,93.220
15.270,96.550,-22.831,-27.150,93.220
15.275,96.244,-22.420,-27.150,93.220
15.280,95.896,-22.030,-27.150,93.220
15.285,95.576,-21.641,-27.150,93.220
15.290,95.242,-21.293,-27.150,93.220
15.295,94.950,-20.973,-27.150,93.220
15.300,94.658,-20.639,-27.150,93.220
15.305,94.393,-20.332,-27.150,93.220
15.310,94.143,-20.040,-27.150,93.220
